current_x,current_y,current_z,goal_x,goal_y,goal_z,nearest_obstacle_distance,target_dx,target_dy,target_dz
4.235197052149681,1.2517155810987537,-0.745595645111393,4.6,1.6,-1.0,0.1997659655614505,0.6806365715498044,0.517951350316681,-0.5181315047109708
4.488249493066455,1.4442836254154618,-0.9382306686518491,4.6,1.6,-1.0,0.42967267901967043,0.5549419605490553,0.7732721092077262,-0.30674038785820984
0.4,0.4,-0.5,4.6,1.6,-1.0,1.151782106327635,0.9461784125110579,0.28688483930782993,0.1498115505339122
0.7193074999649274,0.4968152301996771,-0.449442989784663,4.6,1.6,-1.0,0.8222489247824398,0.9818684909475681,-0.13465643957649132,0.13342379759596204
0.8874490952916952,0.47375577897972465,-0.4265946242559042,4.6,1.6,-1.0,0.6880764189357784,0.9677336830225419,0.1849028623604074,-0.17117958474816616
1.2951415304258425,0.5516527247422631,-0.4987101483671037,4.6,1.6,-1.0,0.3240907710079387,0.9511315814666569,-0.2228080509122671,-0.21378794911176052
1.4738657748450745,0.5097855411414285,-0.5388823920560555,4.6,1.6,-1.0,0.25985822533367087,0.8216698056837493,0.5650690203449694,0.07453678738721026
1.799299213390284,0.7335887684648557,-0.5093610893992688,4.6,1.6,-1.0,0.004315455204252749,0.9734499193425303,0.22879074763207283,0.0070744844319784485
2.230033850523607,0.8348246900080225,-0.506230753236961,4.6,1.6,-1.0,0.27517453627830146,0.8171201416866216,0.5334171081496619,-0.21858834091343285
2.5794481031517407,1.062922775802921,-0.5997027873687337,4.6,1.6,-1.0,0.2554969299097576,0.8872843987985011,0.4599519371388308,0.03421419546065232
2.8261723412460675,1.1908200896791215,-0.5901889591999181,4.6,1.6,-1.0,0.22069224632261852,0.803323049526693,0.46082011973315834,-0.3772491157686816
3.1046651736082658,1.3505753717285882,-0.7209721787508268,4.6,1.6,-1.0,0.35894090240797705,0.6951649181071523,0.5883347308189135,-0.41304718997387324
3.4101558742280336,1.60911947318612,-0.9024860500171199,4.6,1.6,-1.0,0.1823905474403234,0.9692346742115783,0.24508566313173852,-0.02274124080281515
3.764422569167495,1.698701171163811,-0.9107982415145911,4.6,1.6,-1.0,0.040812471881193746,0.976511616537,0.0023099084802213595,-0.21545237778012113
